"sitenum","latitude","longitude","year","species","cover"
28,36.5099983215332,-121.946665445964,2001,"P. polymerus",0.9333
29,36.4799995422363,-121.940002441406,2001,"P. polymerus",1.6667
30,36.4466667175293,-121.923332214355,2001,"P. polymerus",2.7333
31,35.6599998474121,-121.279998779297,2001,"P. polymerus",0.3333
32,35.6300010681152,-121.190002441406,2001,"P. polymerus",2.2333
33,35.6100006103516,-121.150001525879,2001,"P. polymerus",1.2333
34,34.4599990844727,-120.269996643066,2001,"P. polymerus",2.0667
35,34.4599990844727,-120.268179460005,2001,"P. polymerus",0.1636
36,34.4540008544922,-120.055999755859,2001,"P. polymerus",2.57
37,34.060001373291,-119.850001017253,2001,"P. polymerus",5.3103
38,34.0366655985514,-119.663335164388,2001,"P. polymerus",1.1667
39,34.043332417806,-119.780001322428,2001,"P. polymerus",3
40,33.7599983215332,-118.419998168945,2001,"P. polymerus",5.1667
41,33.7099990844727,-118.309997558594,2001,"P. polymerus",5.8667
42,33.7000007629395,-118.286666870117,2001,"P. polymerus",0.9667
43,33.4599990844727,-118.519996643066,2001,"P. polymerus",0
44,33.4500007629395,-118.480003356934,2001,"P. polymerus",0
45,33.439998626709,-118.476669311523,2001,"P. polymerus",0.069
46,32.8400001525879,-117.279998779297,2001,"P. polymerus",0.2333
47,32.8199996948242,-117.276664733887,2001,"P. polymerus",2.8333
48,32.7116661071777,-117.25,2001,"P. polymerus",0
50,45.9133326212565,-123.976669311523,2001,"P. polymerus",15.3333
51,45.7549991607666,-123.965000152588,2001,"P. polymerus",7.2667
1,48.3891661961873,-124.650001525879,2002,"P. polymerus",1.9667
2,48.3375005722046,-124.687501907349,2002,"P. polymerus",8.7586
3,48.3133341471354,-124.660003662109,2002,"P. polymerus",0.0357
4,47.939998626709,-124.658336639404,2002,"P. polymerus",3.8333
5,47.8699989318848,-124.599998474121,2002,"P. polymerus",3.7333
6,47.8600006103516,-124.569999694824,2002,"P. polymerus",0
9,45.7700004577637,-123.970001220703,2002,"P. polymerus",4.3667
10,44.8266677856445,-124.056666056315,2002,"P. polymerus",3.4483
11,44.8066673278809,-124.059997558594,2002,"P. polymerus",5.9333
12,44.7466672261556,-124.059997558594,2002,"P. polymerus",1.1333
13,44.2425012588501,-124.110000610352,2002,"P. polymerus",10.5333
14,44.218334197998,-124.110000610352,2002,"P. polymerus",14.9667
15,44.2000007629395,-124.110000610352,2002,"P. polymerus",6.0333
16,43.3300018310547,-124.374000549316,2002,"P. polymerus",0.5333
17,43.310001373291,-124.393333435059,2002,"P. polymerus",2.8333
18,43.2999992370605,-124.400001525879,2002,"P. polymerus",9.4444
19,41.060001373291,-124.150001525879,2002,"P. polymerus",3.6667
20,40.0200004577637,-124.073333740234,2002,"P. polymerus",6.8667
21,39.5974988937378,-123.779998779297,2002,"P. polymerus",0.7333
22,39.4149990081787,-123.809997558594,2002,"P. polymerus",0.5667
23,39.3400001525879,-123.819999694824,2002,"P. polymerus",7.3333
24,39.272500038147,-123.7975025177,2002,"P. polymerus",14
25,38.3833325703939,-123.086664835612,2002,"P. polymerus",22.3
26,38.3199996948242,-123.069999694824,2002,"P. polymerus",26.4
27,38.310001373291,-123.069999694824,2002,"P. polymerus",10.1429
28,36.5099983215332,-121.946665445964,2002,"P. polymerus",1.5
29,36.4799995422363,-121.940002441406,2002,"P. polymerus",1.8667
30,36.4466667175293,-121.923332214355,2002,"P. polymerus",5.6
31,35.6599998474121,-121.279998779297,2002,"P. polymerus",0.2667
32,35.6300010681152,-121.190002441406,2002,"P. polymerus",1.5333
33,35.6100006103516,-121.150001525879,2002,"P. polymerus",0.3667
34,34.4599990844727,-120.269996643066,2002,"P. polymerus",2.7333
35,34.4599990844727,-120.268179460005,2002,"P. polymerus",0.5727
36,34.4540008544922,-120.055999755859,2002,"P. polymerus",4.58
37,34.060001373291,-119.850001017253,2002,"P. polymerus",6.3667
38,34.0366655985514,-119.663335164388,2002,"P. polymerus",1.1034
39,34.043332417806,-119.780001322428,2002,"P. polymerus",2.7333
40,33.7599983215332,-118.419998168945,2002,"P. polymerus",2.3333
41,33.7099990844727,-118.309997558594,2002,"P. polymerus",3.7667
42,33.7000007629395,-118.286666870117,2002,"P. polymerus",0.5667
43,33.4599990844727,-118.519996643066,2002,"P. polymerus",0.0333
44,33.4500007629395,-118.480003356934,2002,"P. polymerus",0.0333
45,33.439998626709,-118.476669311523,2002,"P. polymerus",0.0667
46,32.8400001525879,-117.279998779297,2002,"P. polymerus",0.3
47,32.8199996948242,-117.276664733887,2002,"P. polymerus",2.0667
48,32.7116661071777,-117.25,2002,"P. polymerus",0.7333
50,45.9133326212565,-123.976669311523,2002,"P. polymerus",15.6296
51,45.7549991607666,-123.965000152588,2002,"P. polymerus",2.2069
1,48.3891661961873,-124.650001525879,2003,"P. polymerus",5.6
2,48.3375005722046,-124.687501907349,2003,"P. polymerus",10.8667
3,48.3133341471354,-124.660003662109,2003,"P. polymerus",0.1667
4,47.939998626709,-124.658336639404,2003,"P. polymerus",5.2333
5,47.8699989318848,-124.599998474121,2003,"P. polymerus",5.4
6,47.8600006103516,-124.569999694824,2003,"P. polymerus",0.0667
9,45.7700004577637,-123.970001220703,2003,"P. polymerus",0
10,44.8266677856445,-124.056666056315,2003,"P. polymerus",3.0337
11,44.8066673278809,-124.059997558594,2003,"P. polymerus",7.1444
12,44.7466672261556,-124.059997558594,2003,"P. polymerus",4.1
13,44.2425012588501,-124.110000610352,2003,"P. polymerus",7.8701
14,44.218334197998,-124.110000610352,2003,"P. polymerus",16.0778
15,44.2000007629395,-124.110000610352,2003,"P. polymerus",10.2222
16,43.3300018310547,-124.374000549316,2003,"P. polymerus",2.0333
17,43.310001373291,-124.393333435059,2003,"P. polymerus",4.4138
18,43.2999992370605,-124.400001525879,2003,"P. polymerus",4.6333
19,41.060001373291,-124.150001525879,2003,"P. polymerus",9.7143
20,40.0200004577637,-124.073333740234,2003,"P. polymerus",9.2069
21,39.5974988937378,-123.779998779297,2003,"P. polymerus",2.3
22,39.4149990081787,-123.809997558594,2003,"P. polymerus",1
23,39.3400001525879,-123.819999694824,2003,"P. polymerus",21.2333
24,39.272500038147,-123.7975025177,2003,"P. polymerus",20.6552
25,38.3833325703939,-123.086664835612,2003,"P. polymerus",21.7778
26,38.3199996948242,-123.069999694824,2003,"P. polymerus",31.7
27,38.310001373291,-123.069999694824,2003,"P. polymerus",14.0667
28,36.5099983215332,-121.946665445964,2003,"P. polymerus",2.1333
29,36.4799995422363,-121.940002441406,2003,"P. polymerus",2.3667
30,36.4466667175293,-121.923332214355,2003,"P. polymerus",5.2
31,35.6599998474121,-121.279998779297,2003,"P. polymerus",0.2333
32,35.6300010681152,-121.190002441406,2003,"P. polymerus",1.7333
33,35.6100006103516,-121.150001525879,2003,"P. polymerus",0.3667
34,34.4599990844727,-120.269996643066,2003,"P. polymerus",0.9667
35,34.4599990844727,-120.268179460005,2003,"P. polymerus",0
36,34.4540008544922,-120.055999755859,2003,"P. polymerus",2.26
37,34.060001373291,-119.850001017253,2003,"P. polymerus",2.2
38,34.0366655985514,-119.663335164388,2003,"P. polymerus",1.1333
39,34.043332417806,-119.780001322428,2003,"P. polymerus",1.4
40,33.7599983215332,-118.419998168945,2003,"P. polymerus",7.2333
41,33.7099990844727,-118.309997558594,2003,"P. polymerus",6.1667
42,33.7000007629395,-118.286666870117,2003,"P. polymerus",2.0667
43,33.4599990844727,-118.519996643066,2003,"P. polymerus",0
44,33.4500007629395,-118.480003356934,2003,"P. polymerus",0.0333
45,33.439998626709,-118.476669311523,2003,"P. polymerus",0
46,32.8400001525879,-117.279998779297,2003,"P. polymerus",0.5667
47,32.8199996948242,-117.276664733887,2003,"P. polymerus",2.8667
48,32.7116661071777,-117.25,2003,"P. polymerus",0.2
50,45.9133326212565,-123.976669311523,2003,"P. polymerus",8.2667
51,45.7549991607666,-123.965000152588,2003,"P. polymerus",5.5667
1,48.3891661961873,-124.650001525879,2004,"P. polymerus",4.931
2,48.3375005722046,-124.687501907349,2004,"P. polymerus",5.2667
3,48.3133341471354,-124.660003662109,2004,"P. polymerus",2.3667
4,47.939998626709,-124.658336639404,2004,"P. polymerus",2.2667
5,47.8699989318848,-124.599998474121,2004,"P. polymerus",5.0667
6,47.8600006103516,-124.569999694824,2004,"P. polymerus",0.5
9,45.7700004577637,-123.970001220703,2004,"P. polymerus",0.0667
10,44.8266677856445,-124.056666056315,2004,"P. polymerus",3.6111
11,44.8066673278809,-124.059997558594,2004,"P. polymerus",7.4111
12,44.7466672261556,-124.059997558594,2004,"P. polymerus",3.7326
13,44.2425012588501,-124.110000610352,2004,"P. polymerus",11.7333
14,44.218334197998,-124.110000610352,2004,"P. polymerus",19.0444
15,44.2000007629395,-124.110000610352,2004,"P. polymerus",8.9111
16,43.3300018310547,-124.374000549316,2004,"P. polymerus",0.1667
17,43.310001373291,-124.393333435059,2004,"P. polymerus",5.0333
18,43.2999992370605,-124.400001525879,2004,"P. polymerus",10.3667
19,41.060001373291,-124.150001525879,2004,"P. polymerus",4
20,40.0200004577637,-124.073333740234,2004,"P. polymerus",7.9
21,39.5974988937378,-123.779998779297,2004,"P. polymerus",0.4138
22,39.4149990081787,-123.809997558594,2004,"P. polymerus",0.8667
23,39.3400001525879,-123.819999694824,2004,"P. polymerus",13.6333
24,39.272500038147,-123.7975025177,2004,"P. polymerus",13.3929
25,38.3833325703939,-123.086664835612,2004,"P. polymerus",13.2
26,38.3199996948242,-123.069999694824,2004,"P. polymerus",32.9667
27,38.310001373291,-123.069999694824,2004,"P. polymerus",11.9
28,36.5099983215332,-121.946665445964,2004,"P. polymerus",1.7333
29,36.4799995422363,-121.940002441406,2004,"P. polymerus",3.1333
30,36.4466667175293,-121.923332214355,2004,"P. polymerus",6.4333
31,35.6599998474121,-121.279998779297,2004,"P. polymerus",1.1
50,45.9133326212565,-123.976669311523,2004,"P. polymerus",8.7
51,45.7549991607666,-123.965000152588,2004,"P. polymerus",1
8,45.9300003051758,-123.986666361491,1999,"T. rubescens",0
10,44.8266677856445,-124.056666056315,1999,"T. rubescens",0
11,44.8066673278809,-124.059997558594,1999,"T. rubescens",0
12,44.7466672261556,-124.059997558594,1999,"T. rubescens",0
13,44.2425012588501,-124.110000610352,1999,"T. rubescens",0
14,44.218334197998,-124.110000610352,1999,"T. rubescens",0
15,44.2000007629395,-124.110000610352,1999,"T. rubescens",0
16,43.3300018310547,-124.374000549316,1999,"T. rubescens",0
17,43.310001373291,-124.393333435059,1999,"T. rubescens",0
18,43.2999992370605,-124.400001525879,1999,"T. rubescens",0
19,41.060001373291,-124.150001525879,1999,"T. rubescens",0
20,40.0200004577637,-124.073333740234,1999,"T. rubescens",0.0667
21,39.5974988937378,-123.779998779297,1999,"T. rubescens",0
22,39.4149990081787,-123.809997558594,1999,"T. rubescens",0
23,39.3400001525879,-123.819999694824,1999,"T. rubescens",0
24,39.272500038147,-123.7975025177,1999,"T. rubescens",0
1,48.3891661961873,-124.650001525879,2000,"T. rubescens",0
2,48.3375005722046,-124.687501907349,2000,"T. rubescens",0
3,48.3133341471354,-124.660003662109,2000,"T. rubescens",0
4,47.939998626709,-124.658336639404,2000,"T. rubescens",0
5,47.8699989318848,-124.599998474121,2000,"T. rubescens",0
6,47.8600006103516,-124.569999694824,2000,"T. rubescens",0
9,45.7700004577637,-123.970001220703,2000,"T. rubescens",0
10,44.8266677856445,-124.056666056315,2000,"T. rubescens",0
11,44.8066673278809,-124.059997558594,2000,"T. rubescens",0
12,44.7466672261556,-124.059997558594,2000,"T. rubescens",0
13,44.2425012588501,-124.110000610352,2000,"T. rubescens",0
14,44.218334197998,-124.110000610352,2000,"T. rubescens",0
15,44.2000007629395,-124.110000610352,2000,"T. rubescens",0
16,43.3300018310547,-124.374000549316,2000,"T. rubescens",0
17,43.310001373291,-124.393333435059,2000,"T. rubescens",0
18,43.2999992370605,-124.400001525879,2000,"T. rubescens",0
19,41.060001373291,-124.150001525879,2000,"T. rubescens",0
20,40.0200004577637,-124.073333740234,2000,"T. rubescens",0.0333
21,39.5974988937378,-123.779998779297,2000,"T. rubescens",0
22,39.4149990081787,-123.809997558594,2000,"T. rubescens",0.0345
23,39.3400001525879,-123.819999694824,2000,"T. rubescens",0.2
24,39.272500038147,-123.7975025177,2000,"T. rubescens",0
25,38.3833325703939,-123.086664835612,2000,"T. rubescens",0
26,38.3199996948242,-123.069999694824,2000,"T. rubescens",0
27,38.310001373291,-123.069999694824,2000,"T. rubescens",0.2333
28,36.5099983215332,-121.946665445964,2000,"T. rubescens",1.5333
29,36.4799995422363,-121.940002441406,2000,"T. rubescens",4.0333
30,36.4466667175293,-121.923332214355,2000,"T. rubescens",9.8667
31,35.6599998474121,-121.279998779297,2000,"T. rubescens",1.1724
32,35.6300010681152,-121.190002441406,2000,"T. rubescens",0.5862
33,35.6100006103516,-121.150001525879,2000,"T. rubescens",3.1034
34,34.4599990844727,-120.269996643066,2000,"T. rubescens",0
35,34.4599990844727,-120.268179460005,2000,"T. rubescens",0.2182
36,34.4540008544922,-120.055999755859,2000,"T. rubescens",0.75
37,34.060001373291,-119.850001017253,2000,"T. rubescens",7.9
38,34.0366655985514,-119.663335164388,2000,"T. rubescens",18.5333
39,34.043332417806,-119.780001322428,2000,"T. rubescens",15.1
40,33.7599983215332,-118.419998168945,2000,"T. rubescens",1.8667
41,33.7099990844727,-118.309997558594,2000,"T. rubescens",3.1
42,33.7000007629395,-118.286666870117,2000,"T. rubescens",1.1667
43,33.4599990844727,-118.519996643066,2000,"T. rubescens",22.1
44,33.4500007629395,-118.480003356934,2000,"T. rubescens",13.6667
45,33.439998626709,-118.476669311523,2000,"T. rubescens",27.4333
46,32.8400001525879,-117.279998779297,2000,"T. rubescens",4.3
47,32.8199996948242,-117.276664733887,2000,"T. rubescens",1.7333
48,32.7116661071777,-117.25,2000,"T. rubescens",7.8667
50,45.9133326212565,-123.976669311523,2000,"T. rubescens",0
51,45.7549991607666,-123.965000152588,2000,"T. rubescens",0
1,48.3891661961873,-124.650001525879,2001,"T. rubescens",0
2,48.3375005722046,-124.687501907349,2001,"T. rubescens",0
3,48.3133341471354,-124.660003662109,2001,"T. rubescens",0
4,47.939998626709,-124.658336639404,2001,"T. rubescens",0
5,47.8699989318848,-124.599998474121,2001,"T. rubescens",0
6,47.8600006103516,-124.569999694824,2001,"T. rubescens",0
9,45.7700004577637,-123.970001220703,2001,"T. rubescens",0
10,44.8266677856445,-124.056666056315,2001,"T. rubescens",0
11,44.8066673278809,-124.059997558594,2001,"T. rubescens",0
12,44.7466672261556,-124.059997558594,2001,"T. rubescens",0
13,44.2425012588501,-124.110000610352,2001,"T. rubescens",0
14,44.218334197998,-124.110000610352,2001,"T. rubescens",0
15,44.2000007629395,-124.110000610352,2001,"T. rubescens",0
16,43.3300018310547,-124.374000549316,2001,"T. rubescens",0
17,43.310001373291,-124.393333435059,2001,"T. rubescens",0
18,43.2999992370605,-124.400001525879,2001,"T. rubescens",0
19,41.060001373291,-124.150001525879,2001,"T. rubescens",0
20,40.0200004577637,-124.073333740234,2001,"T. rubescens",0.0333
21,39.5974988937378,-123.779998779297,2001,"T. rubescens",0
22,39.4149990081787,-123.809997558594,2001,"T. rubescens",0
23,39.3400001525879,-123.819999694824,2001,"T. rubescens",0.5333
24,39.272500038147,-123.7975025177,2001,"T. rubescens",0.0333
25,38.3833325703939,-123.086664835612,2001,"T. rubescens",0.2333
26,38.3199996948242,-123.069999694824,2001,"T. rubescens",0.1333
27,38.310001373291,-123.069999694824,2001,"T. rubescens",0.25
28,36.5099983215332,-121.946665445964,2001,"T. rubescens",1.0667
29,36.4799995422363,-121.940002441406,2001,"T. rubescens",1.7
30,36.4466667175293,-121.923332214355,2001,"T. rubescens",7.3667
31,35.6599998474121,-121.279998779297,2001,"T. rubescens",0.8667
32,35.6300010681152,-121.190002441406,2001,"T. rubescens",0.6
33,35.6100006103516,-121.150001525879,2001,"T. rubescens",1.7667
34,34.4599990844727,-120.269996643066,2001,"T. rubescens",0
35,34.4599990844727,-120.268179460005,2001,"T. rubescens",0.8455
36,34.4540008544922,-120.055999755859,2001,"T. rubescens",0.39
37,34.060001373291,-119.850001017253,2001,"T. rubescens",1.3448
38,34.0366655985514,-119.663335164388,2001,"T. rubescens",17.1667
39,34.043332417806,-119.780001322428,2001,"T. rubescens",6
40,33.7599983215332,-118.419998168945,2001,"T. rubescens",2.2667
41,33.7099990844727,-118.309997558594,2001,"T. rubescens",0.9333
42,33.7000007629395,-118.286666870117,2001,"T. rubescens",0.6
43,33.4599990844727,-118.519996643066,2001,"T. rubescens",26.4138
44,33.4500007629395,-118.480003356934,2001,"T. rubescens",14.2333
45,33.439998626709,-118.476669311523,2001,"T. rubescens",25.75
46,32.8400001525879,-117.279998779297,2001,"T. rubescens",3.1333
47,32.8199996948242,-117.276664733887,2001,"T. rubescens",0.6333
48,32.7116661071777,-117.25,2001,"T. rubescens",1.6667
50,45.9133326212565,-123.976669311523,2001,"T. rubescens",0
51,45.7549991607666,-123.965000152588,2001,"T. rubescens",0
1,48.3891661961873,-124.650001525879,2002,"T. rubescens",0
2,48.3375005722046,-124.687501907349,2002,"T. rubescens",0
3,48.3133341471354,-124.660003662109,2002,"T. rubescens",0
4,47.939998626709,-124.658336639404,2002,"T. rubescens",0
5,47.8699989318848,-124.599998474121,2002,"T. rubescens",0
6,47.8600006103516,-124.569999694824,2002,"T. rubescens",0
9,45.7700004577637,-123.970001220703,2002,"T. rubescens",0
10,44.8266677856445,-124.056666056315,2002,"T. rubescens",0
11,44.8066673278809,-124.059997558594,2002,"T. rubescens",0
12,44.7466672261556,-124.059997558594,2002,"T. rubescens",0
13,44.2425012588501,-124.110000610352,2002,"T. rubescens",0
14,44.218334197998,-124.110000610352,2002,"T. rubescens",0
15,44.2000007629395,-124.110000610352,2002,"T. rubescens",0
16,43.3300018310547,-124.374000549316,2002,"T. rubescens",0
17,43.310001373291,-124.393333435059,2002,"T. rubescens",0.0667
18,43.2999992370605,-124.400001525879,2002,"T. rubescens",0.037
19,41.060001373291,-124.150001525879,2002,"T. rubescens",0
20,40.0200004577637,-124.073333740234,2002,"T. rubescens",0.1
21,39.5974988937378,-123.779998779297,2002,"T. rubescens",0
22,39.4149990081787,-123.809997558594,2002,"T. rubescens",0.0667
23,39.3400001525879,-123.819999694824,2002,"T. rubescens",0.6
24,39.272500038147,-123.7975025177,2002,"T. rubescens",0.2963
25,38.3833325703939,-123.086664835612,2002,"T. rubescens",0.2333
26,38.3199996948242,-123.069999694824,2002,"T. rubescens",0.1333
27,38.310001373291,-123.069999694824,2002,"T. rubescens",0.1071
28,36.5099983215332,-121.946665445964,2002,"T. rubescens",1.1
29,36.4799995422363,-121.940002441406,2002,"T. rubescens",2.6
30,36.4466667175293,-121.923332214355,2002,"T. rubescens",3.3333
31,35.6599998474121,-121.279998779297,2002,"T. rubescens",0.8333
32,35.6300010681152,-121.190002441406,2002,"T. rubescens",0.4667
33,35.6100006103516,-121.150001525879,2002,"T. rubescens",0.4333
34,34.4599990844727,-120.269996643066,2002,"T. rubescens",0.2667
35,34.4599990844727,-120.268179460005,2002,"T. rubescens",0.1545
36,34.4540008544922,-120.055999755859,2002,"T. rubescens",0.78
37,34.060001373291,-119.850001017253,2002,"T. rubescens",2.0667
38,34.0366655985514,-119.663335164388,2002,"T. rubescens",10.2069
39,34.043332417806,-119.780001322428,2002,"T. rubescens",7.1333
40,33.7599983215332,-118.419998168945,2002,"T. rubescens",1.8333
41,33.7099990844727,-118.309997558594,2002,"T. rubescens",1.3333
42,33.7000007629395,-118.286666870117,2002,"T. rubescens",0.6667
43,33.4599990844727,-118.519996643066,2002,"T. rubescens",19.5333
44,33.4500007629395,-118.480003356934,2002,"T. rubescens",12.3667
45,33.439998626709,-118.476669311523,2002,"T. rubescens",22.6
46,32.8400001525879,-117.279998779297,2002,"T. rubescens",1.4333
47,32.8199996948242,-117.276664733887,2002,"T. rubescens",1.4333
48,32.7116661071777,-117.25,2002,"T. rubescens",2.2
50,45.9133326212565,-123.976669311523,2002,"T. rubescens",0
51,45.7549991607666,-123.965000152588,2002,"T. rubescens",0
1,48.3891661961873,-124.650001525879,2003,"T. rubescens",0
2,48.3375005722046,-124.687501907349,2003,"T. rubescens",0
3,48.3133341471354,-124.660003662109,2003,"T. rubescens",0
4,47.939998626709,-124.658336639404,2003,"T. rubescens",0
5,47.8699989318848,-124.599998474121,2003,"T. rubescens",0
6,47.8600006103516,-124.569999694824,2003,"T. rubescens",0
9,45.7700004577637,-123.970001220703,2003,"T. rubescens",0
10,44.8266677856445,-124.056666056315,2003,"T. rubescens",0
11,44.8066673278809,-124.059997558594,2003,"T. rubescens",0
12,44.7466672261556,-124.059997558594,2003,"T. rubescens",0
13,44.2425012588501,-124.110000610352,2003,"T. rubescens",0
14,44.218334197998,-124.110000610352,2003,"T. rubescens",0
15,44.2000007629395,-124.110000610352,2003,"T. rubescens",0
16,43.3300018310547,-124.374000549316,2003,"T. rubescens",0
17,43.310001373291,-124.393333435059,2003,"T. rubescens",0
18,43.2999992370605,-124.400001525879,2003,"T. rubescens",0
19,41.060001373291,-124.150001525879,2003,"T. rubescens",0
20,40.0200004577637,-124.073333740234,2003,"T. rubescens",0
21,39.5974988937378,-123.779998779297,2003,"T. rubescens",0
22,39.4149990081787,-123.809997558594,2003,"T. rubescens",0.0333
23,39.3400001525879,-123.819999694824,2003,"T. rubescens",0.2
24,39.272500038147,-123.7975025177,2003,"T. rubescens",0.2414
25,38.3833325703939,-123.086664835612,2003,"T. rubescens",0
26,38.3199996948242,-123.069999694824,2003,"T. rubescens",0
27,38.310001373291,-123.069999694824,2003,"T. rubescens",0.1667
28,36.5099983215332,-121.946665445964,2003,"T. rubescens",0.9667
29,36.4799995422363,-121.940002441406,2003,"T. rubescens",3
30,36.4466667175293,-121.923332214355,2003,"T. rubescens",5.3333
31,35.6599998474121,-121.279998779297,2003,"T. rubescens",0.7667
32,35.6300010681152,-121.190002441406,2003,"T. rubescens",0.5667
33,35.6100006103516,-121.150001525879,2003,"T. rubescens",0.4667
34,34.4599990844727,-120.269996643066,2003,"T. rubescens",0.5
35,34.4599990844727,-120.268179460005,2003,"T. rubescens",0
36,34.4540008544922,-120.055999755859,2003,"T. rubescens",0.9
37,34.060001373291,-119.850001017253,2003,"T. rubescens",5.1333
38,34.0366655985514,-119.663335164388,2003,"T. rubescens",16.6
39,34.043332417806,-119.780001322428,2003,"T. rubescens",5.2333
40,33.7599983215332,-118.419998168945,2003,"T. rubescens",5.5667
41,33.7099990844727,-118.309997558594,2003,"T. rubescens",3.2333
42,33.7000007629395,-118.286666870117,2003,"T. rubescens",1.3667
43,33.4599990844727,-118.519996643066,2003,"T. rubescens",27.5333
44,33.4500007629395,-118.480003356934,2003,"T. rubescens",12.9
45,33.439998626709,-118.476669311523,2003,"T. rubescens",29
46,32.8400001525879,-117.279998779297,2003,"T. rubescens",0.8667
47,32.8199996948242,-117.276664733887,2003,"T. rubescens",1.3
48,32.7116661071777,-117.25,2003,"T. rubescens",1.9667
50,45.9133326212565,-123.976669311523,2003,"T. rubescens",0
51,45.7549991607666,-123.965000152588,2003,"T. rubescens",0
1,48.3891661961873,-124.650001525879,2004,"T. rubescens",0
2,48.3375005722046,-124.687501907349,2004,"T. rubescens",0
3,48.3133341471354,-124.660003662109,2004,"T. rubescens",0
4,47.939998626709,-124.658336639404,2004,"T. rubescens",0
5,47.8699989318848,-124.599998474121,2004,"T. rubescens",0
6,47.8600006103516,-124.569999694824,2004,"T. rubescens",0
9,45.7700004577637,-123.970001220703,2004,"T. rubescens",0
10,44.8266677856445,-124.056666056315,2004,"T. rubescens",0
11,44.8066673278809,-124.059997558594,2004,"T. rubescens",0
12,44.7466672261556,-124.059997558594,2004,"T. rubescens",0.0118
13,44.2425012588501,-124.110000610352,2004,"T. rubescens",0
14,44.218334197998,-124.110000610352,2004,"T. rubescens",0
15,44.2000007629395,-124.110000610352,2004,"T. rubescens",0.0111
16,43.3300018310547,-124.374000549316,2004,"T. rubescens",0
17,43.310001373291,-124.393333435059,2004,"T. rubescens",0
18,43.2999992370605,-124.400001525879,2004,"T. rubescens",0
19,41.060001373291,-124.150001525879,2004,"T. rubescens",0
20,40.0200004577637,-124.073333740234,2004,"T. rubescens",2.5333
21,39.5974988937378,-123.779998779297,2004,"T. rubescens",0
22,39.4149990081787,-123.809997558594,2004,"T. rubescens",0.1667
23,39.3400001525879,-123.819999694824,2004,"T. rubescens",0.3667
24,39.272500038147,-123.7975025177,2004,"T. rubescens",0
25,38.3833325703939,-123.086664835612,2004,"T. rubescens",0
26,38.3199996948242,-123.069999694824,2004,"T. rubescens",0.2333
27,38.310001373291,-123.069999694824,2004,"T. rubescens",0.1
28,36.5099983215332,-121.946665445964,2004,"T. rubescens",2.4333
29,36.4799995422363,-121.940002441406,2004,"T. rubescens",1.6
30,36.4466667175293,-121.923332214355,2004,"T. rubescens",6.2667
31,35.6599998474121,-121.279998779297,2004,"T. rubescens",1.0333
50,45.9133326212565,-123.976669311523,2004,"T. rubescens",0
51,45.7549991607666,-123.965000152588,2004,"T. rubescens",0
8,45.9300003051758,-123.986666361491,1999,"Fucus",0
10,44.8266677856445,-124.056666056315,1999,"Fucus",0.0333
11,44.8066673278809,-124.059997558594,1999,"Fucus",0
12,44.7466672261556,-124.059997558594,1999,"Fucus",0
13,44.2425012588501,-124.110000610352,1999,"Fucus",0
14,44.218334197998,-124.110000610352,1999,"Fucus",0
15,44.2000007629395,-124.110000610352,1999,"Fucus",0
16,43.3300018310547,-124.374000549316,1999,"Fucus",3.6
17,43.310001373291,-124.393333435059,1999,"Fucus",0.7333
18,43.2999992370605,-124.400001525879,1999,"Fucus",0
19,41.060001373291,-124.150001525879,1999,"Fucus",0
20,40.0200004577637,-124.073333740234,1999,"Fucus",2.6667
21,39.5974988937378,-123.779998779297,1999,"Fucus",0.5
22,39.4149990081787,-123.809997558594,1999,"Fucus",0.3333
23,39.3400001525879,-123.819999694824,1999,"Fucus",0
24,39.272500038147,-123.7975025177,1999,"Fucus",0
1,48.3891661961873,-124.650001525879,2000,"Fucus",0.0667
2,48.3375005722046,-124.687501907349,2000,"Fucus",0.0333
3,48.3133341471354,-124.660003662109,2000,"Fucus",6.4333
4,47.939998626709,-124.658336639404,2000,"Fucus",0.2333
5,47.8699989318848,-124.599998474121,2000,"Fucus",21.0333
6,47.8600006103516,-124.569999694824,2000,"Fucus",0.2
9,45.7700004577637,-123.970001220703,2000,"Fucus",0
10,44.8266677856445,-124.056666056315,2000,"Fucus",0
11,44.8066673278809,-124.059997558594,2000,"Fucus",0
12,44.7466672261556,-124.059997558594,2000,"Fucus",0
13,44.2425012588501,-124.110000610352,2000,"Fucus",0.1333
14,44.218334197998,-124.110000610352,2000,"Fucus",0
15,44.2000007629395,-124.110000610352,2000,"Fucus",0.0333
16,43.3300018310547,-124.374000549316,2000,"Fucus",0.3333
17,43.310001373291,-124.393333435059,2000,"Fucus",1.6667
18,43.2999992370605,-124.400001525879,2000,"Fucus",0
19,41.060001373291,-124.150001525879,2000,"Fucus",0
20,40.0200004577637,-124.073333740234,2000,"Fucus",0
21,39.5974988937378,-123.779998779297,2000,"Fucus",0.6667
22,39.4149990081787,-123.809997558594,2000,"Fucus",0
23,39.3400001525879,-123.819999694824,2000,"Fucus",0
24,39.272500038147,-123.7975025177,2000,"Fucus",0
25,38.3833325703939,-123.086664835612,2000,"Fucus",0
26,38.3199996948242,-123.069999694824,2000,"Fucus",0
27,38.310001373291,-123.069999694824,2000,"Fucus",0
28,36.5099983215332,-121.946665445964,2000,"Fucus",0
29,36.4799995422363,-121.940002441406,2000,"Fucus",0
30,36.4466667175293,-121.923332214355,2000,"Fucus",0
