"sitenum","latitude","longitude","species","yearnum","cover","chla_mean","chla_n","chla_std","filter_chla_mean","filter_chla_n","filter_chla_std","sst_mean","sst_n","sst_std","filter_sst_mean","filter_sst_n","filter_sst_std","upindex_mean","upindex_n","upindex_std","filter_upindex_mean","filter_upindex_n","filter_upindex_std","speciesname"
16,43.3300018310547,-124.374000549316,75,1,26.7667,3.03203001618385,12,1.18748589849027,3.03203001618385,12,1.18748589849027,12.0684373378754,44,0.434034991347322,12.0990381485377,39,0.319542296168674,-35.1324501037598,1,0,-35.1324501037598,1,0,"M. californianus"
17,43.310001373291,-124.393333435059,75,1,30.7,4.40495428868702,14,3.53810726220089,3.03203001618385,12,1.18748589849027,12.0349796696713,38,0.418229828656282,12.0963098862592,34,0.315139330582426,-35.1324501037598,1,0,-35.1324501037598,1,0,"M. californianus"
18,43.2999992370605,-124.400001525879,75,1,47.8667,4.40495428868702,14,3.53810726220089,3.03203001618385,12,1.18748589849027,12.0349796696713,38,0.418229828656282,12.0963098862592,34,0.315139330582426,-35.1324501037598,1,0,-35.1324501037598,1,0,"M. californianus"
19,41.060001373291,-124.150001525879,75,1,26.8667,3.93893941549154,13,2.42273498037833,3.44369478027026,12,1.78053576691871,12.0015279906137,42,0.391414776595122,12.102593346646,38,0.211002106678605,11.0253953933716,2,4.93702030181885,11.0253953933716,2,4.93702030181885,"M. californianus"
20,40.0200004577637,-124.073333740234,75,1,22.6,3.09836619430118,9,1.48192238472969,3.43528696894646,8,1.20372971350306,12.1494658191999,48,0.260493884831902,12.111775116487,44,0.155475860283295,15.0970830917358,2,0.86533260345459,15.0970830917358,2,0.86533260345459,"M. californianus"
21,39.5974988937378,-123.779998779297,75,1,46.5667,3.82318528493245,9,1.2502790295016,4.13245844841003,8,0.947495831777649,12.3862619111032,33,0.258980566528238,12.3705130259196,30,0.203357802531476,15.0970830917358,2,0.86533260345459,15.0970830917358,2,0.86533260345459,"M. californianus"
22,39.4149990081787,-123.809997558594,75,1,0.2667,2.89198867976665,8,1.08476698445605,2.61936799117497,7,0.866167342214092,12.5046629538903,39,0.209249498180156,12.548801475101,36,0.142971134730082,28.4498748779297,2,14.2181243896484,28.4498748779297,2,14.2181243896484,"M. californianus"
23,39.3400001525879,-123.819999694824,75,1,39.6333,2.51374076472388,9,0.806733447050667,2.51374076472388,9,0.806733447050667,12.5125272099565,41,0.210597043250657,12.5549635134245,38,0.147180471049024,28.4498748779297,2,14.2181243896484,28.4498748779297,2,14.2181243896484,"M. californianus"
24,39.272500038147,-123.7975025177,75,1,32.7667,2.42583335439364,12,0.72034434845859,2.16874548196793,10,0.475510390567011,12.4864773533561,44,0.215753567708374,12.5270148301736,39,0.147211514635804,28.4498748779297,2,14.2181243896484,28.4498748779297,2,14.2181243896484,"M. californianus"
1,48.3891661961873,-124.650001525879,75,2,59.7667,3.4601111014684,18,1.0431095984273,3.27499999719508,17,0.731636538454225,9.55517507482458,54,0.587049480157766,9.48245995839437,45,0.3740095553946,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"M. californianus"
2,48.3375005722046,-124.687501907349,75,2,21.5667,4.3845333258311,15,1.86875993425577,3.8018461557535,13,1.1719694426952,9.6737381362915,50,0.655925366396823,9.66209848537,43,0.517694781062292,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"M. californianus"
3,48.3133341471354,-124.660003662109,75,2,4.8333,4.158833305041,12,1.73228406222432,3.77200000936335,11,1.21570095925689,9.57509701902216,44,0.655242043792723,9.54504765690984,37,0.489886253296265,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"M. californianus"
4,47.939998626709,-124.658336639404,75,2,3.8667,9.5587500333786,12,2.00573075349986,8.92350010871887,10,1.55122281634877,10.6107223789866,41,1.1484438378825,10.5509267912971,36,0.553463387209624,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"M. californianus"
5,47.8699989318848,-124.599998474121,75,2,0.7333,11.3688125312328,16,3.18846767451673,10.5946428775787,14,2.61226897389241,10.5557873310187,39,1.2160623278098,10.4437700816563,35,0.679113393807621,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"M. californianus"
6,47.8600006103516,-124.569999694824,75,2,0.1667,11.9475455284119,11,3.48318898391809,11.9475455284119,11,3.48318898391809,10.5977385838827,30,1.32005991616341,10.3794316892271,27,0.740504431281129,-57.6866073608398,2,17.3268737792969,-57.6866073608398,2,17.3268737792969,"M. californianus"
9,45.7700004577637,-123.970001220703,75,2,0.3,8.27544440163506,9,1.70421448002703,8.27544440163506,9,1.70421448002703,10.698110888986,34,0.58243553880491,10.7378712358146,29,0.374081344472929,-35.5444183349609,1,0,-35.5444183349609,1,0,"M. californianus"
10,44.8266677856445,-124.056666056315,75,2,65.1667,4.77650010585785,8,1.40017942311851,4.64133342107137,6,0.405737545783092,10.6858714666122,39,0.710844298614006,10.6129888262068,35,0.606046838504187,-44.420166015625,2,8.87574768066406,-44.420166015625,2,8.87574768066406,"M. californianus"
11,44.8066673278809,-124.059997558594,75,2,76.4667,4.69420003890991,10,1.26312910568086,4.57225000858307,8,0.371193710462139,10.8339756835591,44,0.763018423158401,10.7758368441933,38,0.650013561996038,-44.420166015625,2,8.87574768066406,-44.420166015625,2,8.87574768066406,"M. californianus"
12,44.7466672261556,-124.059997558594,75,2,66.0667,4.73800003528595,8,1.40882104030638,4.58999999364217,6,0.427144916514064,10.7699069755022,43,0.785847165658148,10.6718518608495,38,0.683096687707525,-44.420166015625,2,8.87574768066406,-44.420166015625,2,8.87574768066406,"M. californianus"
13,44.2425012588501,-124.110000610352,75,2,37.1333,5.89744434754054,9,2.19726065635304,6.52699989080429,8,1.36542559389537,10.86146713558,38,0.503966891361095,10.9310146500083,34,0.350582232609121,-43.020206451416,2,10.275707244873,-43.020206451416,2,10.275707244873,"M. californianus"
14,44.218334197998,-124.110000610352,75,2,81.3,5.97045447067781,11,2.067677350604,6.48139991760254,10,1.35318174749611,10.86146713558,38,0.503966891361095,10.9310146500083,34,0.350582232609121,-43.020206451416,2,10.275707244873,-43.020206451416,2,10.275707244873,"M. californianus"
15,44.2000007629395,-124.110000610352,75,2,51.7333,5.97045447067781,11,2.067677350604,6.48139991760254,10,1.35318174749611,10.8388880428515,38,0.484007078103588,10.9057791934294,34,0.322972513156427,-43.020206451416,2,10.275707244873,-43.020206451416,2,10.275707244873,"M. californianus"
16,43.3300018310547,-124.374000549316,75,2,2.6667,2.44458330670993,12,0.993514307888643,2.11869999170303,10,0.739787270758326,10.8807244982038,49,0.553234275542808,10.7591189202808,42,0.38664748095876,-32.744499206543,1,0,-32.744499206543,1,0,"M. californianus"
17,43.310001373291,-124.393333435059,75,2,25.1,2.43021427733558,14,0.920488672863764,2.15625000993411,12,0.68052995843373,10.8342960221427,42,0.52817173269405,10.7567796191654,37,0.410028713667823,-32.744499206543,1,0,-32.744499206543,1,0,"M. californianus"
18,43.2999992370605,-124.400001525879,75,2,53.4333,2.43021427733558,14,0.920488672863764,2.15625000993411,12,0.68052995843373,10.8342960221427,42,0.52817173269405,10.7567796191654,37,0.410028713667823,-32.744499206543,1,0,-32.744499206543,1,0,"M. californianus"
19,41.060001373291,-124.150001525879,75,2,22.3,3.18383335073789,12,2.26728470187064,2.19499996900558,10,0.549497190379598,10.7652758156381,41,0.262435446323082,10.8138501503888,34,0.170105973192226,74.6121196746826,2,15.4960346221924,74.6121196746826,2,15.4960346221924,"M. californianus"
20,40.0200004577637,-124.073333740234,75,2,21.4333,1.31533333328035,9,0.673085900307698,1.14325001090765,8,0.493113758977286,11.4743411437325,46,0.531239815552465,11.373132306476,43,0.379089235386957,93.6817855834961,2,3.57363128662109,93.6817855834961,2,3.57363128662109,"M. californianus"
21,39.5974988937378,-123.779998779297,75,2,71.1,1.45936361226169,11,0.570306320832275,1.28539998531342,10,0.157725873046897,11.1309980852851,29,0.505322117068467,11.2807285602276,26,0.24563887995251,93.6817855834961,2,3.57363128662109,93.6817855834961,2,3.57363128662109,"M. californianus"
22,39.4149990081787,-123.809997558594,75,2,0.2069,1.39512495696545,8,0.68605945095997,1.13742853913988,7,0.0815945651593973,11.399695672487,38,0.551058172396393,11.320633372745,37,0.272653771923827,94.7017784118652,2,2.55363845825195,94.7017784118652,2,2.55363845825195,"M. californianus"
23,39.3400001525879,-123.819999694824,75,2,31.6333,1.28922218746609,9,0.682135795351563,1.0504999756813,8,0.102850615543192,11.4521283626556,40,0.547546024109395,11.3784649677766,39,0.300736044855953,94.7017784118652,2,2.55363845825195,94.7017784118652,2,2.55363845825195,"M. californianus"
24,39.272500038147,-123.7975025177,75,2,44.6897,1.21433330575625,12,0.605316326844279,1.03390907157551,11,0.095303773468065,11.5091172781858,44,0.522420903323488,11.4619323412577,42,0.279888554279227,94.7017784118652,2,2.55363845825195,94.7017784118652,2,2.55363845825195,"M. californianus"
25,38.3833325703939,-123.086664835612,75,2,52.7,3.38642859458923,7,0.526425173292536,3.38642859458923,7,0.526425173292536,10.5120497905847,33,0.454358039294096,10.6092907360622,28,0.294045412069927,92.1481399536133,1,0,92.1481399536133,1,0,"M. californianus"
26,38.3199996948242,-123.069999694824,75,2,27.8667,3.22069998979568,10,0.829106872704667,3.41799998283386,9,0.611984586852324,10.642555013616,47,0.458699629204685,10.7150020599365,40,0.262941946301501,92.1481399536133,1,0,92.1481399536133,1,0,"M. californianus"
27,38.310001373291,-123.069999694824,75,2,52.1667,3.22069998979568,10,0.829106872704667,3.41799998283386,9,0.611984586852324,10.6260888058206,46,0.449706556785765,10.7150020599365,40,0.262941946301501,92.1481399536133,1,0,92.1481399536133,1,0,"M. californianus"
28,36.5099983215332,-121.946665445964,75,2,24.5333,2.45380000273387,15,1.46076942970018,2.15714286906379,14,0.982946167693108,12.1673199913718,44,0.375935208663556,12.1162553477932,37,0.207779889348147,120.816497802734,1,0,120.816497802734,1,0,"M. californianus"
29,36.4799995422363,-121.940002441406,75,2,8.4,1.70621428319386,14,0.693465979473399,1.46274998784065,12,0.349180032394268,12.1673199913718,44,0.375935208663556,12.1162553477932,37,0.207779889348147,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"M. californianus"
30,36.4466667175293,-121.923332214355,75,2,17.1333,1.58733333481683,9,0.73336412988722,1.34224998950958,8,0.253886195091392,12.1764201250943,44,0.4056982782059,12.1468223200904,36,0.225497666387788,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"M. californianus"
31,35.6599998474121,-121.279998779297,75,2,6.2069,1.21466664473216,12,0.172030693824482,1.21359997391701,10,0.117721881574923,12.4770957535388,51,0.460694237954462,12.4541673882063,43,0.33307846572084,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"M. californianus"
32,35.6300010681152,-121.190002441406,75,2,20.8966,1.28353843322167,13,0.109139750554972,1.26141663392385,12,0.0808841570367854,12.5069558786791,43,0.474913925108878,12.4845315830128,37,0.356795989440528,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"M. californianus"
33,35.6100006103516,-121.150001525879,75,2,8.4483,1.32487498223782,8,0.114486314776525,1.29285711901528,7,0.082331117628775,12.5154578420851,36,0.489518816782605,12.4895016034444,30,0.348834539837366,118.223621368408,2,2.59287643432617,118.223621368408,2,2.59287643432617,"M. californianus"
34,34.4599990844727,-120.269996643066,75,2,58,1.96986668904622,15,0.785888645258524,1.6673846244812,13,0.162554843124291,14.2872155877047,43,0.602303180302283,14.2336373783293,42,0.497965487430349,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"M. californianus"
35,34.4599990844727,-120.268179460005,75,2,39.7636,1.96986668904622,15,0.785888645258524,1.6673846244812,13,0.162554843124291,14.2872155877047,43,0.602303180302283,14.2336373783293,42,0.497965487430349,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"M. californianus"
36,34.4540008544922,-120.055999755859,75,2,48.71,1.64392309922438,13,0.14440352390741,1.64090911908583,11,0.0833213291605883,14.4386200612905,49,0.422047988714655,14.4031053403529,41,0.320963298749944,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"M. californianus"
37,34.060001373291,-119.850001017253,75,2,42.0667,1.28482609468958,23,0.426236788450505,1.30815001130104,20,0.347281635114,14.4150327749031,86,0.790632009461554,14.5416124216715,75,0.434664593872854,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"M. californianus"
38,34.0366655985514,-119.663335164388,75,2,47.0333,1.10715789543955,19,0.404877547032934,1.03529411203721,17,0.366264095517206,14.7418203000669,81,0.722730373588346,14.8853876526291,74,0.415460093744174,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"M. californianus"
39,34.043332417806,-119.780001322428,75,2,50.2,1.18273914378622,23,0.401238340804549,1.21063637733459,22,0.387827479649158,14.5458969950676,80,0.846704693349212,14.7557200579576,71,0.453651918830257,104.393695831299,2,9.4903907775879,104.393695831299,2,9.4903907775879,"M. californianus"
40,33.7599983215332,-118.419998168945,75,2,53.5667,1.43578573209899,14,0.597487770766611,1.28441667060057,12,0.506065304875983,16.0253874293545,57,0.671206647329665,16.0093188102429,52,0.30920521365723,56.261531829834,1,0,56.261531829834,1,0,"M. californianus"
41,33.7099990844727,-118.309997558594,75,2,22.1667,1.4068823632072,17,0.802359618723999,1.25718750804663,16,0.550519684818437,16.0992603134691,57,0.79265735023852,16.0094066047668,50,0.366199837007221,56.261531829834,1,0,56.261531829834,1,0,"M. californianus"
42,33.7000007629395,-118.286666870117,75,2,29.8333,1.4068823632072,17,0.802359618723999,1.25718750804663,16,0.550519684818437,16.2148936286805,63,0.934191983215709,16.0704689199274,55,0.379619058105932,56.261531829834,1,0,56.261531829834,1,0,"M. californianus"
43,33.4599990844727,-118.519996643066,75,2,0.4,0.534375005712112,24,0.129575208066654,0.501727278936993,22,0.0719843355658194,16.4981346254225,77,0.651960022070135,16.444523260627,71,0.339757815866737,56.261531829834,1,0,56.261531829834,1,0,"M. californianus"
44,33.4500007629395,-118.480003356934,75,2,0.9333,0.572000003109376,24,0.208851418466411,0.51927273246375,22,0.103412761636021,16.4769031391587,86,0.632164261653284,16.4414783188059,79,0.327767155186633,70.7193202972412,2,14.4577884674072,70.7193202972412,2,14.4577884674072,"M. californianus"
45,33.439998626709,-118.476669311523,75,2,2.8,0.572000003109376,24,0.208851418466411,0.51927273246375,22,0.103412761636021,16.5385954472926,77,0.635315303540843,16.4860055816006,71,0.318620071789475,70.7193202972412,2,14.4577884674072,70.7193202972412,2,14.4577884674072,"M. californianus"
46,32.8400001525879,-117.279998779297,75,2,10.6,0.849090914834629,11,0.259949117814495,0.784400001168251,10,0.168216648453383,17.3523430143084,42,1.43395059632792,16.7824896644143,34,0.293193160681458,85.1771087646484,1,0,85.1771087646484,1,0,"M. californianus"
47,32.8199996948242,-117.276664733887,75,2,46.7,0.901400003830592,15,0.435061954795987,0.80950000669275,14,0.275888898204793,17.2868341777636,46,1.38928541489613,16.7631740570068,38,0.298888997635647,85.1771087646484,1,0,85.1771087646484,1,0,"M. californianus"
48,32.7116661071777,-117.25,75,2,1.0667,1.07716667155425,12,0.497230959301582,0.889700013399124,10,0.282494981631866,17.0534777360804,51,1.41086383790915,16.5159626657313,44,0.417351304993759,85.1771087646484,1,0,85.1771087646484,1,0,"M. californianus"
50,45.9133326212565,-123.976669311523,75,2,38.8,9.44787496328354,8,1.77431698087419,9.94657141821725,7,1.26821073934865,10.9381000829297,43,0.593180782289643,11.049327717887,36,0.38469067392175,-35.5444183349609,1,0,-35.5444183349609,1,0,"M. californianus"
51,45.7549991607666,-123.965000152588,75,2,8.8333,8.10224992036819,8,1.7313068512265,8.10224992036819,8,1.7313068512265,10.698110888986,34,0.58243553880491,10.7378712358146,29,0.374081344472929,-35.5444183349609,1,0,-35.5444183349609,1,0,"M. californianus"
1,48.3891661961873,-124.650001525879,75,3,64.1667,3.70447057836196,17,0.675204985733408,3.57637497782707,16,0.453267497906055,10.8149355303857,62,0.652956895222754,10.6893454657661,54,0.438824053065772,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"M. californianus"
2,48.3375005722046,-124.687501907349,75,3,51,4.24485717500959,14,1.41896032290187,3.90138464707595,13,0.718819699045362,11.0159784618177,57,0.67379592178725,10.8427761817465,49,0.428407805119187,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"M. californianus"
3,48.3133341471354,-124.660003662109,75,3,0.3667,4.3077272718603,11,1.65003310926802,3.83690001964569,10,0.745928195030358,10.9833167094105,53,0.732131603100736,10.8106974688443,44,0.471713086358711,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"M. californianus"
4,47.939998626709,-124.658336639404,75,3,0.5333,9.16525014241537,12,1.52658065022367,8.62130012512207,10,1.01056837971735,11.9586490052087,56,0.86753315617347,11.9402706038277,53,0.816132065303236,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"M. californianus"
5,47.8699989318848,-124.599998474121,75,3,1.9333,9.12793761491776,16,2.05576359715329,9.2210715838841,14,1.47282487601821,12.0470726123223,52,0.896468528238638,12.1013858914375,48,0.796484014612802,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"M. californianus"
6,47.8600006103516,-124.569999694824,75,3,0.3667,9.3374546657909,11,2.32412000423792,9.84950013160705,10,1.74859687287182,12.2161993204161,43,0.868856657094152,12.2478829622269,40,0.779293250601555,-42.955810546875,2,2.49297332763672,-42.955810546875,2,2.49297332763672,"M. californianus"
9,45.7700004577637,-123.970001220703,75,3,19.7143,6.53972734104503,11,2.078084627,6.00520005226135,10,1.26781924645131,12.2373666148032,31,1.23094616357408,11.893602166857,28,0.644838870456855,-28.979549407959,1,0,-28.979549407959,1,0,"M. californianus"
10,44.8266677856445,-124.056666056315,75,3,47.6667,6.09111107720269,9,0.711069699550816,6.2446665763855,6,0.302833799788398,11.825171695036,34,0.936936853570103,11.584462411942,31,0.49758549883463,-26.0681619644165,2,2.91138744354248,-26.0681619644165,2,2.91138744354248,"M. californianus"
11,44.8066673278809,-124.059997558594,75,3,34.8,6.02981818806041,11,0.656197279261648,6.12199997901917,8,0.337524095508768,11.8121064014924,39,0.87869344086584,11.6037401888106,36,0.470757991614071,-26.0681619644165,2,2.91138744354248,-26.0681619644165,2,2.91138744354248,"M. californianus"
12,44.7466672261556,-124.059997558594,75,3,66.3,6.03100007772446,8,0.767087176456053,5.84571436473301,7,0.630743025067228,11.7666736994034,39,0.915850067212632,11.5953648703439,35,0.47000114189088,-26.0681619644165,2,2.91138744354248,-26.0681619644165,2,2.91138744354248,"M. californianus"
13,44.2425012588501,-124.110000610352,75,3,26.9,5.14072717319835,11,2.69708600776399,6.08511099550459,9,1.99638263077856,11.8419684455508,42,0.928193730259078,11.7147004926527,37,0.576957840182373,-10.8301124572754,2,12.3266620635986,-10.8301124572754,2,12.3266620635986,"M. californianus"
14,44.218334197998,-124.110000610352,75,3,34.8333,5.19661529247577,13,2.49795022219956,5.97945444150405,11,1.84141655047907,11.8419684455508,42,0.928193730259078,11.7147004926527,37,0.576957840182373,-10.8301124572754,2,12.3266620635986,-10.8301124572754,2,12.3266620635986,"M. californianus"
15,44.2000007629395,-124.110000610352,75,3,39.9,5.19661529247577,13,2.49795022219956,5.97945444150405,11,1.84141655047907,11.7094437525823,39,0.936316663919314,11.4888764487373,36,0.556132019233417,-10.8301124572754,2,12.3266620635986,-10.8301124572754,2,12.3266620635986,"M. californianus"
16,43.3300018310547,-124.374000549316,75,3,25.2667,3.0755000213782,12,1.49119676819343,3.03480000495911,10,1.19722066935611,12.0300693511963,56,0.907208943039977,11.9120338956515,48,0.391508642065884,1.49654960632324,1,0,1.49654960632324,1,0,"M. californianus"
17,43.310001373291,-124.393333435059,75,3,23.8,3.14300003222057,14,1.39044542556382,3.12033335367839,12,1.10951680683992,12.0808571796028,49,0.941219164353844,11.9206725302197,42,0.407623937675821,1.49654960632324,1,0,1.49654960632324,1,0,"M. californianus"
18,43.2999992370605,-124.400001525879,75,3,44.0333,3.14300003222057,14,1.39044542556382,3.12033335367839,12,1.10951680683992,12.0808571796028,49,0.941219164353844,11.9206725302197,42,0.407623937675821,1.49654960632324,1,0,1.49654960632324,1,0,"M. californianus"
19,41.060001373291,-124.150001525879,75,3,13.5333,8.06483340263367,12,2.26875193945848,7.38140001296997,10,1.83689826792685,11.6002393722534,45,0.346445387449927,11.6408114084383,41,0.23543727332605,66.7461071014404,2,13.6561908721924,66.7461071014404,2,13.6561908721924,"M. californianus"
20,40.0200004577637,-124.073333740234,75,3,18.7333,2.49372728304429,11,1.18959352370816,2.25890001058578,10,0.974712111353858,11.6895260810852,54,0.350690956102474,11.7316494596765,47,0.215439580926988,72.7239418029785,2,7.6783561706543,72.7239418029785,2,7.6783561706543,"M. californianus"
21,39.5974988937378,-123.779998779297,75,3,42.4667,4.60460004806519,10,2.51550984103875,3.57825005054474,8,1.62565851684859,11.9903263794748,38,0.233952687238371,11.9438416163127,33,0.162740466362217,72.7239418029785,2,7.6783561706543,72.7239418029785,2,7.6783561706543,"M. californianus"
22,39.4149990081787,-123.809997558594,75,3,3.5667,3.82757146017892,7,1.17986356204917,3.47266674041748,6,0.86162028090335,12.0368228995282,46,0.24315424745464,12.0013653353641,38,0.156030257038089,61.816125869751,2,3.22945976257324,61.816125869751,2,3.22945976257324,"M. californianus"
23,39.3400001525879,-123.819999694824,75,3,37.8333,3.60925000905991,8,1.17221500064368,3.27385718481881,7,0.818828139559144,12.0624167259703,47,0.241937226879507,12.0329728010224,41,0.178939428797259,61.816125869751,2,3.22945976257324,61.816125869751,2,3.22945976257324,"M. californianus"
24,39.272500038147,-123.7975025177,75,3,36.4667,3.64036364988847,11,1.00929998082913,3.40870003700256,10,0.728152986358617,12.0772826004028,50,0.295662511504277,12.02895750898,47,0.220493689876116,61.816125869751,2,3.22945976257324,61.816125869751,2,3.22945976257324,"M. californianus"
25,38.3833325703939,-123.086664835612,75,3,36.7667,7.85750010609627,8,2.08966260461885,8.50700010572161,7,1.27110213349304,11.5983232807469,37,0.396924575109529,11.6621350953073,33,0.258381476202319,58.5866661071777,1,0,58.5866661071777,1,0,"M. californianus"
26,38.3199996948242,-123.069999694824,75,3,26.2,7.39536369930614,11,2.33695361290648,8.31544452243381,9,1.42065870318436,11.7705421807631,53,0.457929864202699,11.8142726587695,43,0.209325239511952,58.5866661071777,1,0,58.5866661071777,1,0,"M. californianus"
27,38.310001373291,-123.069999694824,75,3,36.1071,7.39536369930614,11,2.33695361290648,8.31544452243381,9,1.42065870318436,11.8196320440255,51,0.391647342860761,11.8286005655924,42,0.189823327948606,58.5866661071777,1,0,58.5866661071777,1,0,"M. californianus"
28,36.5099983215332,-121.946665445964,75,3,28.3333,3.51820001602173,15,2.18701691861285,2.77176923018235,13,1.04105301220249,12.483049436049,44,0.574573036744414,12.5666667699814,40,0.423971446753422,84.5350723266602,1,0,84.5350723266602,1,0,"M. californianus"
29,36.4799995422363,-121.940002441406,75,3,18.3333,2.35964286327362,14,1.12022270767309,2.22776924646818,13,1.05259702128038,12.483049436049,44,0.574573036744414,12.5666667699814,40,0.423971446753422,84.3648262023926,2,0.170246124267578,84.3648262023926,2,0.170246124267578,"M. californianus"
30,36.4466667175293,-121.923332214355,75,3,21.8333,2.14777778254615,9,1.09609625587696,1.90700002014637,8,0.910955542065432,12.4425197297877,44,0.610003368543903,12.5505349574945,39,0.454747241615398,84.3648262023926,2,0.170246124267578,84.3648262023926,2,0.170246124267578,"M. californianus"
31,35.6599998474121,-121.279998779297,75,3,4.5333,2.25484615564346,13,0.687267262351699,2.27863635800102,11,0.431103482214122,12.8794745733572,43,0.627559027323105,13.0821426236952,37,0.393479086996423,84.3648262023926,2,0.170246124267578,84.3648262023926,2,0.170246124267578,"M. californianus"
32,35.6300010681152,-121.190002441406,75,3,26.3667,2.1928571334907,14,0.683286580904252,2.20433331529299,12,0.453662170666709,12.9632622744586,37,0.532483968406263,13.1092826380874,33,0.330878876157465,84.3648262023926,2,0.170246124267578,84.3648262023926,2,0.170246124267578,"M. californianus"
33,35.6100006103516,-121.150001525879,75,3,7.5333,2.27077776193619,9,0.771279584248114,2.31271425315312,7,0.421375194181605,12.968474706014,30,0.42388235846508,13.0993216221149,26,0.276233450218504,84.3648262023926,2,0.170246124267578,84.3648262023926,2,0.170246124267578,"M. californianus"
34,34.4599990844727,-120.269996643066,75,3,55.3333,2.53013332684835,15,0.619703998001256,2.5330769098722,13,0.485098133721659,15.0393177520397,43,0.601950519947902,14.9057040452957,40,0.316022679618803,77.1861267089844,2,9.65670776367188,77.1861267089844,2,9.65670776367188,"M. californianus"
35,34.4599990844727,-120.268179460005,75,3,44.1818,2.53013332684835,15,0.619703998001256,2.5330769098722,13,0.485098133721659,15.0393177520397,43,0.601950519947902,14.9057040452957,40,0.316022679618803,77.1861267089844,2,9.65670776367188,77.1861267089844,2,9.65670776367188,"M. californianus"
36,34.4540008544922,-120.055999755859,75,3,57,2.33384614724379,13,0.469218299851131,2.24266666173935,12,0.361157697539918,15.215952347736,49,0.642893915646489,15.0389298525724,44,0.357014922979099,77.1861267089844,2,9.65670776367188,77.1861267089844,2,9.65670776367188,"M. californianus"
37,34.060001373291,-119.850001017253,75,3,32.5172,1.86856521730838,23,0.851104740747778,1.70223809423901,21,0.686944840451407,15.1530266140783,86,0.641238697090077,15.1801636025712,74,0.380524419351537,77.1861267089844,2,9.65670776367188,77.1861267089844,2,9.65670776367188,"M. californianus"
38,34.0366655985514,-119.663335164388,75,3,30.1667,1.24063158662696,19,0.583285356677237,1.12917648343479,17,0.512090443213152,15.5774946801456,81,0.50427540046457,15.608761270841,72,0.244996576322525,77.1861267089844,2,9.65670776367188,77.1861267089844,2,9.65670776367188,"M. californianus"
39,34.043332417806,-119.780001322428,75,3,49.5862,1.56526087677997,23,0.655359317687125,1.51404546607624,22,0.623449238105954,15.3613958120346,80,0.604743750115973,15.3851788480517,71,0.389359314742784,77.1861267089844,2,9.65670776367188,77.1861267089844,2,9.65670776367188,"M. californianus"
40,33.7599983215332,-118.419998168945,75,3,43.6667,1.14935714006424,14,0.53612092545286,0.912181821736422,11,0.319530286923167,16.8874455813704,58,1.17939678205553,16.8242976324899,49,0.641603590423828,45.4044151306152,1,0,45.4044151306152,1,0,"M. californianus"
41,33.7099990844727,-118.309997558594,75,3,14.4667,1.14199999150108,17,0.727265513327714,1.01343749836087,16,0.530085816999781,17.0124153505292,57,1.1865119301092,17.0082747682612,47,0.609665985125619,45.4044151306152,1,0,45.4044151306152,1,0,"M. californianus"
42,33.7000007629395,-118.286666870117,75,3,13.6,1.14199999150108,17,0.727265513327714,1.01343749836087,16,0.530085816999781,17.1104564979428,61,1.10047451860962,17.1546067047119,50,0.432867033639947,45.4044151306152,1,0,45.4044151306152,1,0,"M. californianus"
43,33.4599990844727,-118.519996643066,75,3,0.5,0.434541667501132,24,0.101048249570453,0.423000001389047,23,0.0863577036475054,17.2218665343065,78,0.611642964052186,17.1720988452435,64,0.246900535599104,45.4044151306152,1,0,45.4044151306152,1,0,"M. californianus"
44,33.4500007629395,-118.480003356934,75,3,0.5333,0.445416667809089,24,0.15403569221455,0.409136364405805,22,0.0905022872471602,17.222194956637,87,0.584457215208399,17.1786259951657,73,0.247216344904301,57.3170413970947,2,11.9126262664795,57.3170413970947,2,11.9126262664795,"M. californianus"
45,33.439998626709,-118.476669311523,75,3,1.1034,0.445416667809089,24,0.15403569221455,0.409136364405805,22,0.0905022872471602,17.3074984917274,78,0.601402660651564,17.2903633704552,65,0.25648659508702,57.3170413970947,2,11.9126262664795,57.3170413970947,2,11.9126262664795,"M. californianus"
